frame,time,act,segment,payload,mask,iterations,cv_block_errors,zx_block_errors,cv_min_margin,zx_min_margin,weak,risky_codewords,lifted,grown
1460,48.667,eye,30,3/8 - THE,2,0,1,1,-0.028515338897705078,-24.0,16,4,18,0
1461,48.7,eye,30,3/8 - THE,2,0,1,1,-0.02866208553314209,-24.0,16,4,20,0
1462,48.733,eye,30,3/8 - THE,2,0,1,1,-0.0286443829536438,-24.0,14,3,20,0
1463,48.767,eye,30,3/8 - THE,2,0,1,1,-0.02858734130859375,-24.0,14,3,20,0
1464,48.8,eye,30,3/8 - THE,2,0,1,1,-0.02854931354522705,-24.0,14,3,20,0
1465,48.833,eye,30,3/8 - THE,2,0,1,1,-0.028393089771270752,-24.0,16,4,20,0
1466,48.867,eye,30,3/8 - THE,2,0,1,1,-0.02850586175918579,-24.0,15,4,20,0
1467,48.9,eye,30,3/8 - THE,2,0,1,1,-0.028546571731567383,-26.0,20,4,20,0
1468,48.933,eye,30,3/8 - THE,2,0,1,1,-0.12291824817657471,-28.0,19,4,20,0
1469,48.967,eye,30,3/8 - THE,2,0,2,1,-0.1385805606842041,-31.0,21,4,20,0
1470,49.0,eye,31,4/8 - MESSAGE,3,0,1,0,-0.2805842459201813,-15.0,15,4,6,0
1471,49.033,eye,31,4/8 - MESSAGE,3,0,1,0,-0.27499037981033325,-20.0,15,4,6,0
1472,49.067,eye,31,4/8 - MESSAGE,3,0,1,1,-0.26033464074134827,-14.0,15,4,6,0
1473,49.1,eye,31,4/8 - MESSAGE,3,0,2,0,-0.24108079075813293,-11.0,15,4,6,0
1474,49.133,eye,31,4/8 - MESSAGE,3,0,2,0,-0.23076921701431274,-15.0,18,4,6,0
1475,49.167,eye,31,4/8 - MESSAGE,3,0,2,0,-0.22950050234794617,-15.0,16,4,6,0
1476,49.2,eye,31,4/8 - MESSAGE,3,0,2,0,-0.22660034894943237,-18.0,15,4,6,0
1477,49.233,eye,31,4/8 - MESSAGE,3,0,2,0,-0.22626209259033203,-25.0,15,4,5,0
1478,49.267,eye,31,4/8 - MESSAGE,3,0,2,0,-0.23209229111671448,-30.0,15,4,5,0
1479,49.3,eye,31,4/8 - MESSAGE,3,0,2,0,-0.24228161573410034,-34.0,15,4,5,0
1480,49.333,eye,31,4/8 - MESSAGE,3,0,2,0,-0.2508693337440491,-28.0,15,4,5,0
1481,49.367,eye,31,4/8 - MESSAGE,3,0,2,0,-0.27398109436035156,-32.0,16,4,1,0
1482,49.4,eye,31,4/8 - MESSAGE,3,0,2,0,-0.27398109436035156,-32.0,16,4,1,0
1483,49.433,eye,31,4/8 - MESSAGE,3,0,2,0,-0.25091826915740967,-28.0,15,4,7,0
1484,49.467,eye,31,4/8 - MESSAGE,3,0,2,0,-0.24225038290023804,-34.0,16,4,7,0
1485,49.5,eye,31,4/8 - MESSAGE,3,0,2,0,-0.23204883933067322,-30.0,14,3,9,0
1486,49.533,eye,31,4/8 - MESSAGE,3,0,2,0,-0.16719645261764526,-27.0,14,4,11,0
1487,49.567,eye,31,4/8 - MESSAGE,3,0,2,0,-0.07450783252716064,-20.0,14,3,15,0
1488,49.6,eye,31,4/8 - MESSAGE,3,0,1,0,-0.02470916509628296,-13.0,11,3,15,0
1489,49.633,eye,31,4/8 - MESSAGE,3,0,1,0,-0.04257476329803467,-14.0,11,3,15,0
1490,49.667,eye,31,4/8 - MESSAGE,3,0,1,0,-0.10318213701248169,-10.0,10,3,15,0
1491,49.7,eye,31,4/8 - MESSAGE,3,0,1,0,-0.14294230937957764,-6.0,11,3,15,0
1492,49.733,eye,31,4/8 - MESSAGE,3,0,1,0,-0.1607372760772705,3.0,12,4,15,0
1493,49.767,eye,31,4/8 - MESSAGE,3,0,1,0,-0.19472157955169678,3.0,12,3,15,0
1494,49.8,eye,31,4/8 - MESSAGE,3,0,1,1,-0.23009273409843445,3.0,12,3,15,0
1495,49.833,eye,31,4/8 - MESSAGE,3,0,1,1,-0.24915507435798645,-25.0,12,3,15,0
1496,49.867,eye,31,4/8 - MESSAGE,3,0,1,1,-0.2694779932498932,-28.0,14,4,12,0
1497,49.9,eye,31,4/8 - MESSAGE,3,0,1,1,-0.27209970355033875,-28.0,15,4,12,0
1498,49.933,eye,31,4/8 - MESSAGE,3,0,1,1,-0.2689644992351532,-27.0,16,4,12,0
1499,49.967,eye,31,4/8 - MESSAGE,3,0,1,2,-0.2686344087123871,-28.0,16,4,12,0
1500,50.0,eye,31,4/8 - MESSAGE,3,0,2,2,-0.2696559429168701,-29.0,20,4,5,0
1501,50.033,eye,31,4/8 - MESSAGE,3,0,2,1,-0.2565148174762726,-30.0,18,4,10,0
1502,50.067,eye,31,4/8 - MESSAGE,3,0,1,1,-0.24169611930847168,-33.0,19,5,10,0
1503,50.1,eye,31,4/8 - MESSAGE,3,0,1,1,-0.23036712408065796,-33.0,15,4,13,0
1504,50.133,eye,31,4/8 - MESSAGE,3,0,1,1,-0.20856088399887085,-32.0,14,4,14,0
1505,50.167,eye,31,4/8 - MESSAGE,3,0,1,1,-0.17772668600082397,-32.0,14,4,14,0
1506,50.2,eye,31,4/8 - MESSAGE,3,0,1,1,-0.13042336702346802,-20.0,15,4,14,0
1507,50.233,eye,31,4/8 - MESSAGE,3,0,0,1,0.03953194618225098,-19.0,12,4,14,0
1508,50.267,eye,31,4/8 - MESSAGE,3,0,0,2,0.03991502523422241,-2.0,11,4,14,0
1509,50.3,eye,31,4/8 - MESSAGE,3,0,0,0,0.04045426845550537,10.0,4,3,14,0
1510,50.333,eye,31,4/8 - MESSAGE,3,0,1,1,-0.24775049090385437,-24.0,7,2,14,0
1511,50.367,eye,31,4/8 - MESSAGE,3,0,1,1,-0.29932329058647156,-2.0,8,3,14,0
1512,50.4,eye,31,4/8 - MESSAGE,3,0,0,0,0.014259040355682373,-19.0,5,3,14,0
1513,50.433,eye,31,4/8 - MESSAGE,3,0,0,0,0.02874225378036499,-1.0,7,3,12,0
1514,50.467,eye,31,4/8 - MESSAGE,3,0,1,1,-0.010985314846038818,-3.0,13,4,7,0
1515,50.5,eye,32,Scan the last frame.,6,0,1,0,-0.24095851182937622,-9.0,10,4,11,0
1516,50.533,eye,32,Scan the last frame.,6,0,1,1,-0.23870906233787537,-9.0,8,3,11,0
1517,50.567,eye,32,Scan the last frame.,6,0,1,1,-0.23614302277565002,-9.0,10,4,11,0
1518,50.6,eye,32,Scan the last frame.,6,0,1,1,-0.2362883985042572,-9.0,11,4,11,0
1519,50.633,eye,32,Scan the last frame.,6,0,1,1,-0.23630061745643616,-9.0,12,4,11,0
1520,50.667,eye,32,Scan the last frame.,6,0,1,1,-0.23616066575050354,-9.0,13,4,11,0
1521,50.7,eye,32,Scan the last frame.,6,0,1,1,-0.23604384064674377,-9.0,13,4,11,0
1522,50.733,eye,32,Scan the last frame.,6,0,1,1,-0.23593655228614807,-9.0,13,4,10,0
1523,50.767,eye,32,Scan the last frame.,6,0,1,1,-0.23604384064674377,-9.0,13,4,11,0
1524,50.8,eye,32,Scan the last frame.,6,0,1,1,-0.23616477847099304,-9.0,13,4,12,0
1525,50.833,eye,32,Scan the last frame.,6,0,1,1,-0.23632100224494934,-9.0,12,4,12,0
1526,50.867,eye,32,Scan the last frame.,6,0,1,1,-0.23649486899375916,-9.0,12,4,12,0
1527,50.9,eye,32,Scan the last frame.,6,0,1,1,-0.17436331510543823,-9.0,12,4,14,0
1528,50.933,eye,32,Scan the last frame.,6,0,1,1,-0.11462664604187012,-10.0,9,3,14,0
1529,50.967,eye,32,Scan the last frame.,6,0,1,0,-0.08267998695373535,-10.0,14,4,14,0
1530,51.0,eye,32,Scan the last frame.,6,0,1,1,-0.29603591561317444,-29.0,17,4,14,0
1531,51.033,eye,32,Scan the last frame.,6,0,1,0,-0.24778175354003906,-37.0,7,3,14,0
1532,51.067,eye,32,Scan the last frame.,6,0,1,1,-0.30527299642562866,-36.0,9,3,14,0
1533,51.1,eye,32,Scan the last frame.,6,0,2,2,-0.5211488008499146,-22.0,16,4,14,0
1534,51.133,eye,32,Scan the last frame.,6,1,1,1,-0.4703028202056885,-13.0,16,4,15,0
1535,51.167,eye,32,Scan the last frame.,6,0,1,1,-0.1282825469970703,-10.0,16,4,14,0
1536,51.2,eye,32,Scan the last frame.,6,0,1,1,-0.06951034069061279,-10.0,10,4,14,0
1537,51.233,eye,32,Scan the last frame.,6,0,1,1,-0.07314807176589966,-10.0,8,3,14,0
1538,51.267,eye,32,Scan the last frame.,6,0,1,1,-0.11494588851928711,-10.0,10,4,14,0
1539,51.3,eye,32,Scan the last frame.,6,0,1,1,-0.1742030382156372,-9.0,11,4,14,0
1540,51.333,eye,32,Scan the last frame.,6,0,1,1,-0.23630329966545105,-9.0,12,4,12,0
1541,51.367,eye,32,Scan the last frame.,6,0,1,1,-0.23616066575050354,-9.0,13,4,11,0
1542,51.4,eye,32,Scan the last frame.,6,0,1,1,-0.23604384064674377,-9.0,13,4,11,0
1543,51.433,eye,32,Scan the last frame.,6,0,1,1,-0.23593655228614807,-9.0,13,4,10,0
1544,51.467,eye,32,Scan the last frame.,6,0,1,1,-0.23593655228614807,-9.0,14,4,10,0
1545,51.5,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1546,51.533,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1547,51.567,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1548,51.6,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1549,51.633,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1550,51.667,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1551,51.7,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1552,51.733,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1553,51.767,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1554,51.8,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1555,51.833,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1556,51.867,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1557,51.9,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1558,51.933,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1559,51.967,eye,32,Scan the last frame.,6,0,1,1,-0.2359338104724884,-9.0,13,4,9,0
1560,52.0,return,33,5/8 - HIDDEN,0,0,1,3,-0.15442216396331787,-20.0,14,4,10,0
1561,52.033,return,33,5/8 - HIDDEN,0,0,1,3,-0.1544262170791626,-20.0,14,4,10,0
1562,52.067,return,33,5/8 - HIDDEN,0,0,1,3,-0.15142959356307983,-19.0,14,4,10,0
1563,52.1,return,33,5/8 - HIDDEN,0,0,1,3,-0.15135759115219116,-19.0,14,4,11,0
1564,52.133,return,33,5/8 - HIDDEN,0,0,1,3,-0.14691698551177979,-19.0,14,4,11,0
1565,52.167,return,33,5/8 - HIDDEN,0,0,1,3,-0.19558006525039673,-19.0,13,4,12,0
1566,52.2,return,33,5/8 - HIDDEN,0,0,1,2,-0.2532017230987549,-19.0,12,4,13,0
1567,52.233,return,33,5/8 - HIDDEN,0,0,1,2,-0.31680983304977417,-18.0,10,4,14,0
1568,52.267,return,33,5/8 - HIDDEN,0,0,1,2,-0.40397652983665466,-15.0,8,3,14,0
1569,52.3,return,33,5/8 - HIDDEN,0,0,1,2,-0.4509960114955902,-15.0,7,3,18,0
1570,52.333,return,33,5/8 - HIDDEN,0,0,1,2,-0.4227115213871002,-12.0,8,3,18,0
1571,52.367,return,33,5/8 - HIDDEN,0,0,1,2,-0.3604862689971924,-14.0,10,4,18,0
1572,52.4,return,33,5/8 - HIDDEN,0,0,1,1,-0.2819371521472931,-11.0,10,4,18,0
1573,52.433,return,33,5/8 - HIDDEN,0,0,2,2,-0.1665729284286499,-11.0,10,4,17,0
1574,52.467,return,33,5/8 - HIDDEN,0,0,2,3,-0.31719157099723816,-10.0,9,3,16,0
1575,52.5,return,33,5/8 - HIDDEN,0,0,2,3,-0.4589262902736664,-9.0,10,4,13,0
1576,52.533,return,33,5/8 - HIDDEN,0,0,2,3,-0.4863794147968292,-9.0,11,4,13,0
1577,52.567,return,33,5/8 - HIDDEN,0,0,2,2,-0.4667547345161438,-28.0,9,3,13,0
1578,52.6,return,33,5/8 - HIDDEN,0,0,2,3,-0.4499160349369049,-26.0,12,3,13,0
1579,52.633,return,33,5/8 - HIDDEN,0,0,2,3,-0.4985085129737854,-22.0,15,3,11,0
1580,52.667,return,33,5/8 - HIDDEN,0,0,2,3,-0.4716978669166565,-13.0,14,3,10,0
1581,52.7,return,33,5/8 - HIDDEN,0,0,2,3,-0.4274251461029053,-49.0,11,3,10,0
1582,52.733,return,33,5/8 - HIDDEN,0,0,2,2,-0.3609725534915924,-40.0,11,3,8,0
1583,52.767,return,33,5/8 - HIDDEN,0,0,2,2,-0.319719523191452,-34.0,11,3,6,0
1584,52.8,return,33,5/8 - HIDDEN,0,0,2,2,-0.37788859009742737,-24.0,10,3,2,0
1585,52.833,return,33,5/8 - HIDDEN,0,0,1,2,-0.41417810320854187,-14.0,10,3,2,0
1586,52.867,return,33,5/8 - HIDDEN,0,0,1,2,-0.4488130211830139,-18.0,6,2,2,0
1587,52.9,return,33,5/8 - HIDDEN,0,0,1,2,-0.4566373825073242,-18.0,5,2,2,0
1588,52.933,return,33,5/8 - HIDDEN,0,0,1,1,-0.4350620210170746,-4.0,3,2,2,0
1589,52.967,return,33,5/8 - HIDDEN,0,0,1,1,-0.3690074682235718,-4.0,3,2,2,0
1590,53.0,return,33,5/8 - HIDDEN,0,0,1,1,-0.2908822000026703,-12.0,2,2,2,0
1591,53.033,return,33,5/8 - HIDDEN,0,0,1,1,-0.20970869064331055,-12.0,2,2,2,0
1592,53.067,return,33,5/8 - HIDDEN,0,0,1,1,-0.12089693546295166,-12.0,2,2,0,0
1593,53.1,return,33,5/8 - HIDDEN,0,0,1,1,-0.03713035583496094,-3.0,3,2,0,0
1594,53.133,return,33,5/8 - HIDDEN,0,0,0,1,0.07133734226226807,-1.0,2,1,0,0
1595,53.167,return,33,5/8 - HIDDEN,0,0,0,1,0.07142835855484009,-1.0,2,1,0,0
1596,53.2,return,33,5/8 - HIDDEN,0,0,0,1,0.07149767875671387,-1.0,2,1,0,0
1597,53.233,return,33,5/8 - HIDDEN,0,0,0,1,0.0714256763458252,-19.0,4,2,0,0
1598,53.267,return,33,5/8 - HIDDEN,0,0,0,1,0.07139849662780762,-19.0,4,2,0,0
1599,53.3,return,33,5/8 - HIDDEN,0,0,0,1,0.07696658372879028,-18.0,4,2,0,0
1600,53.333,return,33,5/8 - HIDDEN,0,0,0,1,0.07664871215820312,-16.0,4,2,0,0
1601,53.367,return,33,5/8 - HIDDEN,0,0,0,1,0.07621133327484131,6.0,1,1,0,0
1602,53.4,return,33,5/8 - HIDDEN,0,0,0,0,0.07274603843688965,6.0,1,1,0,0
1603,53.433,return,33,5/8 - HIDDEN,0,0,0,0,0.06785720586776733,-7.0,2,1,0,0
1604,53.467,return,33,5/8 - HIDDEN,0,0,0,0,0.06744831800460815,-9.0,2,1,0,0
1605,53.5,return,34,6/8 - INSIDE,2,0,0,0,0.11534655094146729,-33.0,2,1,0,0
1606,53.533,return,34,6/8 - INSIDE,2,0,0,0,0.11505991220474243,-32.0,2,1,0,0
1607,53.567,return,34,6/8 - INSIDE,2,0,0,0,0.1147923469543457,-30.0,2,1,0,0
1608,53.6,return,34,6/8 - INSIDE,2,0,0,0,0.13185513019561768,35.0,0,0,0,0
1609,53.633,return,34,6/8 - INSIDE,2,0,0,0,0.1302114725112915,28.0,0,0,0,0
1610,53.667,return,34,6/8 - INSIDE,2,0,0,0,0.1393778920173645,36.0,0,0,0,0
1611,53.7,return,34,6/8 - INSIDE,2,0,0,0,0.1386810541152954,-24.0,2,1,0,0
1612,53.733,return,34,6/8 - INSIDE,2,0,0,0,0.13782525062561035,-23.0,4,1,0,0
1613,53.767,return,34,6/8 - INSIDE,2,0,0,0,0.14250081777572632,-21.0,4,1,0,0
1614,53.8,return,34,6/8 - INSIDE,2,0,0,0,0.13701432943344116,-20.0,2,1,0,0
1615,53.833,return,34,6/8 - INSIDE,2,0,0,0,0.14278066158294678,62.0,0,0,0,0
1616,53.867,return,34,6/8 - INSIDE,2,0,0,0,0.14118725061416626,73.0,0,0,0,0
1617,53.9,return,34,6/8 - INSIDE,2,0,0,0,0.15384072065353394,65.0,0,0,0,0
1618,53.933,return,34,6/8 - INSIDE,2,0,0,0,0.14238673448562622,66.0,0,0,0,0
1619,53.967,return,34,6/8 - INSIDE,2,0,0,0,0.127119779586792,67.0,0,0,0,0
1620,54.0,return,34,6/8 - INSIDE,2,0,0,0,0.13429343700408936,59.0,0,0,0,0
1621,54.033,return,34,6/8 - INSIDE,2,0,0,0,0.12553179264068604,25.0,0,0,0,0
1622,54.067,return,34,6/8 - INSIDE,2,0,0,0,0.10671943426132202,13.0,2,1,0,0
1623,54.1,return,34,6/8 - INSIDE,2,0,0,0,0.11660993099212646,14.0,3,2,0,0
1624,54.133,return,34,6/8 - INSIDE,2,0,0,0,0.10735923051834106,16.0,0,0,0,0
1625,54.167,return,34,6/8 - INSIDE,2,0,0,0,0.11244642734527588,17.0,0,0,0,0
1626,54.2,return,34,6/8 - INSIDE,2,0,0,0,0.10809683799743652,39.0,0,0,0,0
1627,54.233,return,34,6/8 - INSIDE,2,0,0,0,0.11869639158248901,39.0,0,0,0,0
1628,54.267,return,34,6/8 - INSIDE,2,0,0,0,0.15614455938339233,31.0,0,0,0,0
1629,54.3,return,34,6/8 - INSIDE,2,0,0,0,0.14580577611923218,31.0,0,0,0,0
1630,54.333,return,34,6/8 - INSIDE,2,0,0,0,0.1604873538017273,31.0,0,0,0,0
1631,54.367,return,34,6/8 - INSIDE,2,0,0,0,0.19124138355255127,58.0,0,0,0,0
1632,54.4,return,34,6/8 - INSIDE,2,0,0,0,0.2354869246482849,58.0,0,0,0,0
1633,54.433,return,34,6/8 - INSIDE,2,0,0,0,0.2516409754753113,58.0,0,0,0,0
1634,54.467,return,34,6/8 - INSIDE,2,0,0,0,0.27942824363708496,83.0,0,0,0,0
1635,54.5,return,34,6/8 - INSIDE,2,0,0,0,0.28864219784736633,83.0,0,0,0,0
1636,54.533,return,34,6/8 - INSIDE,2,0,0,0,0.28865715861320496,83.0,0,0,0,0
1637,54.567,return,34,6/8 - INSIDE,2,0,0,0,0.28867754340171814,83.0,0,0,0,0
1638,54.6,return,34,6/8 - INSIDE,2,0,0,0,0.28868159651756287,83.0,0,0,0,0
1639,54.633,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1640,54.667,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1641,54.7,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1642,54.733,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1643,54.767,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1644,54.8,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1645,54.833,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1646,54.867,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1647,54.9,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1648,54.933,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1649,54.967,return,34,6/8 - INSIDE,2,0,0,0,0.2916741371154785,102.0,0,0,0,0
1650,55.0,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1651,55.033,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1652,55.067,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1653,55.1,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1654,55.133,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1655,55.167,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1656,55.2,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1657,55.233,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1658,55.267,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1659,55.3,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1660,55.333,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1661,55.367,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1662,55.4,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1663,55.433,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1664,55.467,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1665,55.5,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1666,55.533,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1667,55.567,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1668,55.6,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1669,55.633,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1670,55.667,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1671,55.7,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1672,55.733,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1673,55.767,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1674,55.8,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1675,55.833,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1676,55.867,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1677,55.9,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1678,55.933,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1679,55.967,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1680,56.0,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1681,56.033,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1682,56.067,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1683,56.1,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1684,56.133,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1685,56.167,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1686,56.2,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1687,56.233,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1688,56.267,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1689,56.3,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1690,56.333,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1691,56.367,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1692,56.4,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1693,56.433,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1694,56.467,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1695,56.5,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1696,56.533,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1697,56.567,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1698,56.6,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1699,56.633,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1700,56.667,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1701,56.7,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1702,56.733,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1703,56.767,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1704,56.8,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1705,56.833,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1706,56.867,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1707,56.9,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1708,56.933,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1709,56.967,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1710,57.0,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1711,57.033,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1712,57.067,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1713,57.1,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1714,57.133,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1715,57.167,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1716,57.2,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1717,57.233,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1718,57.267,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1719,57.3,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1720,57.333,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1721,57.367,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1722,57.4,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1723,57.433,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1724,57.467,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1725,57.5,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1726,57.533,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1727,57.567,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1728,57.6,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1729,57.633,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1730,57.667,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1731,57.7,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1732,57.733,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1733,57.767,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
